sequence,move to front,opt,opt free,discrete doa,continuous doa
"2,3,1,3,2,1,0,3,1,3,0,1,3,2,0,0,3,2",56,43,43,46,45
"2,3,1,3,2,1,0,3,1,3,0,1,2,2,3,1,3,0",56,44,44,48,45
"2,3,1,3,2,1,0,3,1,3,0,1,3,2,1,3,2,1",57,41,42,49,43
"2,3,1,3,2,1,0,3,1,3,0,1,0,2,1,1,2,1",52,39,40,46,43
"2,3,1,3,2,1,0,3,1,3,0,1,2,3,3,3,0,3",54,40,40,43,41
"2,3,1,3,2,1,0,3,1,3,0,1,2,0,1,1,0,2",54,41,42,49,44
"2,3,1,3,2,1,0,3,1,3,0,1,2,3,0,1,0,0",57,41,42,46,43
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,0,2,0,3",52,40,40,43,41
"2,3,1,3,2,1,0,3,1,3,0,1,2,3,3,0,2,1",58,44,44,48,45
"2,3,1,3,2,1,0,3,1,3,0,1,2,3,3,0,3,0",55,41,41,44,42
"2,3,1,3,2,1,0,3,1,3,0,1,3,2,3,0,3,2",56,42,42,45,44
"2,3,1,3,2,1,0,3,1,3,0,1,2,3,1,0,3,1",59,41,42,49,43
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,3,0,3,3",49,38,38,42,39
"2,3,1,3,2,1,0,3,1,3,0,1,3,0,1,3,0,3",55,40,40,45,41
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,3,3,1,2",52,42,42,46,43
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,0,0,1,1",46,36,37,42,38
"2,3,1,3,2,1,0,3,1,3,0,1,2,3,3,0,1,1",56,41,41,46,42
"2,3,1,3,2,1,0,3,1,3,0,1,3,2,1,0,3,0",58,42,42,47,43
"2,3,1,3,2,1,0,3,1,3,0,1,3,2,3,1,2,0",57,44,44,48,45
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,0,3,1,3",50,39,39,44,40
"2,3,1,3,2,1,0,3,1,3,0,1,0,2,2,0,1,1",51,41,42,46,43
"2,3,1,3,2,1,0,3,1,3,0,1,3,2,1,0,3,2",60,44,44,48,45
"2,3,1,3,2,1,0,3,1,3,0,1,2,0,3,3,1,3",56,41,41,46,43
"2,3,1,3,2,1,0,3,1,3,0,1,2,3,0,2,0,2",57,43,43,46,45
"2,3,1,3,2,1,0,3,1,3,0,1,3,0,2,0,3,2",56,43,43,46,44
"2,3,1,3,2,1,0,3,1,3,0,1,3,2,0,3,2,3",57,42,42,45,44
"2,3,1,3,2,1,0,3,1,3,0,1,3,2,0,3,2,1",59,44,44,48,45
"2,3,1,3,2,1,0,3,1,3,0,1,0,3,1,0,2,1",56,41,42,49,44
"2,3,1,3,2,1,0,3,1,3,0,1,2,1,1,2,2,0",51,40,41,47,43
"2,3,1,3,2,1,0,3,1,3,0,1,2,3,1,0,1,1",56,40,41,47,42
"2,3,1,3,2,1,0,3,1,3,0,1,1,1,1,2,2,0",49,39,40,45,42
"2,3,1,3,2,1,0,3,1,3,0,1,0,2,1,1,2,2",51,39,40,46,43
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,0,1,0,0",47,36,37,42,38
"2,3,1,3,2,1,0,3,1,3,0,1,2,3,1,0,1,3",58,41,42,48,43
"2,3,1,3,2,1,0,3,1,3,0,1,0,2,1,2,1,1",52,39,40,46,43
"2,3,1,3,2,1,0,3,1,3,0,1,2,0,2,2,1,3",55,43,44,48,46
"2,3,1,3,2,1,0,3,1,3,0,1,1,1,2,0,0,2",50,39,41,46,43
"2,3,1,3,2,1,0,3,1,3,0,1,3,3,2,0,3,1",57,41,41,46,42
"2,3,1,3,2,1,0,3,1,3,0,1,3,2,3,0,2,3",57,42,42,45,44
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,2,0,2,3",53,42,42,45,43
"2,3,1,3,2,1,0,3,1,3,0,1,1,1,1,1,1,3",46,35,36,41,37
"2,3,1,3,2,1,0,3,1,3,0,1,2,1,1,3,0,1",56,40,41,46,42
"2,3,1,3,2,1,0,3,1,3,0,1,1,0,0,0,1,2",49,39,40,45,42
"2,3,1,3,2,1,0,3,1,3,0,1,3,2,1,3,3,1",54,40,40,47,41
"2,3,1,3,2,1,0,3,1,3,0,1,3,3,1,1,3,3",48,37,37,43,38
"2,3,1,3,2,1,0,3,1,3,0,1,2,0,3,1,0,3",59,43,43,47,44
"2,3,1,3,2,1,0,3,1,3,0,1,2,2,3,0,1,0",57,44,45,48,46
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,0,2,1,1",50,39,40,45,41
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,0,3,0,3",49,38,38,42,39
"2,3,1,3,2,1,0,3,1,3,0,1,2,3,1,3,0,2",59,44,44,48,45
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,0,3,2,3",51,40,40,43,41
"2,3,1,3,2,1,0,3,1,3,0,1,3,3,3,1,3,1",49,37,37,43,38
"2,3,1,3,2,1,0,3,1,3,0,1,3,3,2,3,0,3",54,40,40,43,41
"2,3,1,3,2,1,0,3,1,3,0,1,2,2,2,1,0,0",50,40,41,46,43
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,3,2,1,2",54,42,43,46,44
"2,3,1,3,2,1,0,3,1,3,0,1,3,2,3,3,0,2",55,42,42,45,44
"2,3,1,3,2,1,0,3,1,3,0,1,1,2,3,0,2,0",56,42,44,49,45
"2,3,1,3,2,1,0,3,1,3,0,1,2,3,0,1,2,0",61,44,45,48,46
"2,3,1,3,2,1,0,3,1,3,0,1,0,1,3,3,3,3",48,37,38,43,40
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,1,0,0,3",49,38,39,44,40
"2,3,1,3,2,1,0,3,1,3,0,1,2,0,2,0,3,1",57,44,45,49,46
"2,3,1,3,2,1,0,3,1,3,0,1,1,2,2,2,1,0",50,40,41,46,43
"2,3,1,3,2,1,0,3,1,3,0,1,2,3,0,3,0,0",55,41,41,44,42
"2,3,1,3,2,1,0,3,1,3,0,1,0,2,3,0,1,0",57,41,42,46,43
"2,3,1,3,2,1,0,3,1,3,0,1,1,1,2,0,3,2",54,42,43,49,46
"2,3,1,3,2,1,0,3,1,3,0,1,0,1,2,1,3,2",55,42,43,49,46
"2,3,1,3,2,1,0,3,1,3,0,1,0,2,1,1,2,0",53,41,42,48,45
"2,3,1,3,2,1,0,3,1,3,0,1,1,0,0,1,3,3",48,38,39,44,41
"2,3,1,3,2,1,0,3,1,3,0,1,2,3,3,0,2,0",56,42,42,45,44
"2,3,1,3,2,1,0,3,1,3,0,1,0,3,2,3,0,2",55,43,43,46,44
"2,3,1,3,2,1,0,3,1,3,0,1,0,3,1,3,2,0",56,43,43,47,44
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,0,2,2,3",51,41,41,44,42
"2,3,1,3,2,1,0,3,1,3,0,1,0,2,3,2,1,0",58,44,45,48,46
"2,3,1,3,2,1,0,3,1,3,0,1,2,1,2,2,0,3",54,43,44,49,46
"2,3,1,3,2,1,0,3,1,3,0,1,2,3,2,1,0,3",59,44,44,49,45
"2,3,1,3,2,1,0,3,1,3,0,1,1,1,0,0,2,2",48,38,39,44,41
"2,3,1,3,2,1,0,3,1,3,0,1,1,3,1,1,3,1",49,36,37,42,38
"2,3,1,3,2,1,0,3,1,3,0,1,0,3,3,3,1,1",49,38,38,44,40
"2,3,1,3,2,1,0,3,1,3,0,1,2,3,1,0,3,2",60,44,44,48,45
"2,3,1,3,2,1,0,3,1,3,0,1,3,0,1,0,2,1",56,41,42,49,44
"2,3,1,3,2,1,0,3,1,3,0,1,0,3,3,3,0,1",50,40,40,45,41
"2,3,1,3,2,1,0,3,1,3,0,1,0,2,2,2,0,1",51,41,42,46,43
"2,3,1,3,2,1,0,3,1,3,0,1,2,3,0,0,1,0",57,41,42,46,43
"2,3,1,3,2,1,0,3,1,3,0,1,0,3,0,2,1,3",57,43,43,47,44
"2,3,1,3,2,1,0,3,1,3,0,1,3,2,3,0,3,3",54,40,40,43,41
"2,3,1,3,2,1,0,3,1,3,0,1,1,0,0,0,0,1",46,36,37,42,39
"2,3,1,3,2,1,0,3,1,3,0,1,1,1,0,3,3,2",50,40,41,46,43
"2,3,1,3,2,1,0,3,1,3,0,1,3,0,3,3,1,1",51,38,38,44,39
"2,3,1,3,2,1,0,3,1,3,0,1,3,3,1,3,1,3",50,37,37,43,38
"2,3,1,3,2,1,0,3,1,3,0,1,1,3,2,1,0,3",57,41,42,47,43
"2,3,1,3,2,1,0,3,1,3,0,1,3,2,3,0,3,1",57,41,41,46,42
"2,3,1,3,2,1,0,3,1,3,0,1,3,3,1,3,3,0",50,38,38,44,39
"2,3,1,3,2,1,0,3,1,3,0,1,3,2,2,0,1,3",58,44,44,48,45
"2,3,1,3,2,1,0,3,1,3,0,1,2,3,1,2,1,3",57,41,42,49,43
"2,3,1,3,2,1,0,3,1,3,0,1,3,1,3,3,3,1",49,37,37,43,38
"2,3,1,3,2,1,0,3,1,3,0,1,0,2,3,1,1,2",56,42,43,48,46
"2,3,1,3,2,1,0,3,1,3,0,1,3,2,2,1,0,3",57,44,44,48,45
"2,3,1,3,2,1,0,3,1,3,0,1,1,3,3,1,1,1",47,36,37,42,38
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,1,1,2,1",50,39,40,45,41
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,0,2,3,1",54,41,42,46,43
"2,3,1,3,2,1,0,3,1,3,0,1,0,2,2,2,2,3",51,41,41,44,42
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,1,2,0,0",51,39,40,45,41
"2,3,1,3,2,1,0,3,1,3,0,1,0,2,1,1,2,3",54,42,43,49,46
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,2,2,0,1",51,41,42,46,43
"2,3,1,3,2,1,0,3,1,3,0,1,2,2,1,0,0,3",53,43,44,49,46
"2,3,1,3,2,1,0,3,1,3,0,1,2,1,1,1,2,1",50,38,39,45,40
"2,3,1,3,2,1,0,3,1,3,0,1,3,2,0,3,3,3",54,40,40,43,41
"2,3,1,3,2,1,0,3,1,3,0,1,3,3,1,3,3,3",48,36,36,42,37
"2,3,1,3,2,1,0,3,1,3,0,1,1,2,2,2,2,0",49,39,40,45,42
"2,3,1,3,2,1,0,3,1,3,0,1,0,3,1,3,1,1",51,38,39,45,41
"2,3,1,3,2,1,0,3,1,3,0,1,3,2,2,0,0,3",54,43,43,46,44
"2,3,1,3,2,1,0,3,1,3,0,1,2,0,1,3,0,1",58,41,42,49,44
"2,3,1,3,2,1,0,3,1,3,0,1,3,0,2,1,3,0",60,43,43,47,44
"2,3,1,3,2,1,0,3,1,3,0,1,2,3,1,3,0,3",57,41,41,46,42
"2,3,1,3,2,1,0,3,1,3,0,1,2,2,3,2,0,3",56,43,43,46,44
"2,3,1,3,2,1,0,3,1,3,0,1,2,3,3,1,0,2",58,44,44,48,45
"2,3,1,3,2,1,0,3,1,3,0,1,2,3,1,3,2,3",56,41,41,47,42
"2,3,1,3,2,1,0,3,1,3,0,1,2,3,0,1,0,2",60,44,45,48,46
"2,3,1,3,2,1,0,3,1,3,0,1,2,1,3,0,1,1",56,40,41,46,42
"2,3,1,3,2,1,0,3,1,3,0,1,2,3,2,2,3,0",55,43,43,46,44
"2,3,1,3,2,1,0,3,1,3,0,1,1,1,3,3,1,3",48,36,37,42,38
"2,3,1,3,2,1,0,3,1,3,0,1,3,0,2,1,3,2",59,43,43,47,44
"2,3,1,3,2,1,0,3,1,3,0,1,3,0,1,1,1,3",52,38,39,45,40
"2,3,1,3,2,1,0,3,1,3,0,1,1,1,1,0,0,2",48,38,39,44,41
"2,3,1,3,2,1,0,3,1,3,0,1,2,0,0,1,3,2",57,44,45,48,46
"2,3,1,3,2,1,0,3,1,3,0,1,2,0,2,2,3,0",55,43,43,46,44
"2,3,1,3,2,1,0,3,1,3,0,1,3,2,0,1,3,3",58,41,41,46,42
"2,3,1,3,2,1,0,3,1,3,0,1,2,0,2,3,0,1",58,44,45,49,46
"2,3,1,3,2,1,0,3,1,3,0,1,0,2,1,1,3,2",55,42,43,49,46
"2,3,1,3,2,1,0,3,1,3,0,1,2,2,0,0,2,1",52,42,43,47,44
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,0,0,2,3",51,40,40,43,41
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,0,1,0,3",49,38,39,44,40
"2,3,1,3,2,1,0,3,1,3,0,1,0,2,3,2,0,1",57,44,45,48,46
"2,3,1,3,2,1,0,3,1,3,0,1,3,1,3,0,1,3",54,39,39,45,40
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,1,0,1,1",48,37,38,43,39
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,1,1,0,0",47,37,38,43,39
"2,3,1,3,2,1,0,3,1,3,0,1,2,3,0,3,3,3",54,40,40,43,41
"2,3,1,3,2,1,0,3,1,3,0,1,2,3,3,0,2,3",57,42,42,45,44
"2,3,1,3,2,1,0,3,1,3,0,1,2,2,0,2,0,3",54,43,43,46,44
"2,3,1,3,2,1,0,3,1,3,0,1,0,3,1,2,3,0",57,43,43,47,44
"2,3,1,3,2,1,0,3,1,3,0,1,0,2,1,3,2,0",58,44,45,48,46
"2,3,1,3,2,1,0,3,1,3,0,1,2,0,3,0,1,2",59,44,45,48,46
"2,3,1,3,2,1,0,3,1,3,0,1,1,1,2,3,2,3",52,39,41,46,42
"2,3,1,3,2,1,0,3,1,3,0,1,0,1,2,2,0,3",54,43,44,49,45
"2,3,1,3,2,1,0,3,1,3,0,1,2,2,1,1,2,2",49,39,40,45,41
"2,3,1,3,2,1,0,3,1,3,0,1,3,2,0,3,3,0",55,41,41,44,42
"2,3,1,3,2,1,0,3,1,3,0,1,0,2,3,0,3,2",56,43,43,46,44
"2,3,1,3,2,1,0,3,1,3,0,1,0,3,0,1,3,2",55,43,43,47,44
"2,3,1,3,2,1,0,3,1,3,0,1,1,3,1,1,1,3",48,36,37,42,38
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,3,2,2,2",50,40,40,43,41
"2,3,1,3,2,1,0,3,1,3,0,1,3,2,1,0,3,3",57,41,41,46,42
"2,3,1,3,2,1,0,3,1,3,0,1,1,2,2,1,3,0",54,43,44,49,45
"2,3,1,3,2,1,0,3,1,3,0,1,0,3,0,1,2,3",56,43,43,47,44
"2,3,1,3,2,1,0,3,1,3,0,1,3,2,3,0,1,2",59,44,44,48,45
"2,3,1,3,2,1,0,3,1,3,0,1,2,0,3,1,2,3",60,44,44,48,46
"2,3,1,3,2,1,0,3,1,3,0,1,1,0,2,2,2,0",49,39,40,45,42
"2,3,1,3,2,1,0,3,1,3,0,1,2,2,0,1,1,3",54,43,44,49,46
"2,3,1,3,2,1,0,3,1,3,0,1,2,3,1,2,3,1",58,41,42,50,43
"2,3,1,3,2,1,0,3,1,3,0,1,0,2,3,0,3,1",57,43,43,47,44
"2,3,1,3,2,1,0,3,1,3,0,1,2,0,2,3,0,2",57,43,43,46,44
"2,3,1,3,2,1,0,3,1,3,0,1,2,1,1,1,2,0",51,40,41,47,43
"2,3,1,3,2,1,0,3,1,3,0,1,3,2,0,2,1,0",58,43,44,48,47
"2,3,1,3,2,1,0,3,1,3,0,1,0,1,3,1,3,1",51,38,39,45,41
"2,3,1,3,2,1,0,3,1,3,0,1,3,1,3,3,0,0",50,38,38,44,39
"2,3,1,3,2,1,0,3,1,3,0,1,1,0,0,0,2,2",48,38,39,44,41
"2,3,1,3,2,1,0,3,1,3,0,1,2,0,1,1,2,0",55,41,42,49,44
"2,3,1,3,2,1,0,3,1,3,0,1,0,2,0,2,2,3",53,42,42,45,43
"2,3,1,3,2,1,0,3,1,3,0,1,0,3,1,2,0,1",57,41,42,49,44
"2,3,1,3,2,1,0,3,1,3,0,1,1,1,1,3,1,1",47,35,36,41,37
"2,3,1,3,2,1,0,3,1,3,0,1,1,0,0,1,1,1",46,36,37,42,39
"2,3,1,3,2,1,0,3,1,3,0,1,0,3,3,2,2,0",52,42,42,45,43
"2,3,1,3,2,1,0,3,1,3,0,1,2,0,3,2,3,2",56,43,43,46,44
"2,3,1,3,2,1,0,3,1,3,0,1,3,3,1,1,1,1",47,36,36,42,37
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,0,0,0,1",46,36,37,42,38
"2,3,1,3,2,1,0,3,1,3,0,1,3,2,0,1,3,1",59,41,42,47,43
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,1,2,2,1",50,40,41,46,42
"2,3,1,3,2,1,0,3,1,3,0,1,2,3,3,0,1,3",58,41,41,46,42
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,3,1,3,3",50,39,39,44,40
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,0,0,3,2",50,40,40,43,41
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,1,0,2,0",51,39,40,45,41
"2,3,1,3,2,1,0,3,1,3,0,1,1,0,0,0,0,0",45,35,36,41,38
"2,3,1,3,2,1,0,3,1,3,0,1,0,3,2,0,3,2",56,43,43,46,44
"2,3,1,3,2,1,0,3,1,3,0,1,1,1,0,0,0,1",46,36,37,42,39
"2,3,1,3,2,1,0,3,1,3,0,1,2,1,1,1,1,2",49,38,39,45,40
"2,3,1,3,2,1,0,3,1,3,0,1,1,0,0,1,1,3",48,38,39,44,41
"2,3,1,3,2,1,0,3,1,3,0,1,2,3,2,0,2,3",57,43,43,46,44
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,1,0,0,1",48,37,38,43,39
"2,3,1,3,2,1,0,3,1,3,0,1,2,0,1,3,2,0",60,44,45,48,46
"2,3,1,3,2,1,0,3,1,3,0,1,0,2,1,3,0,2",59,44,45,48,46
"2,3,1,3,2,1,0,3,1,3,0,1,1,2,0,2,3,0",55,42,44,49,46
"2,3,1,3,2,1,0,3,1,3,0,1,1,0,0,1,3,2",51,41,42,47,44
"2,3,1,3,2,1,0,3,1,3,0,1,2,2,0,3,0,1",56,44,45,48,46
"2,3,1,3,2,1,0,3,1,3,0,1,1,0,2,0,3,2",54,42,43,49,46
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,3,3,0,2",51,41,41,44,42
"2,3,1,3,2,1,0,3,1,3,0,1,0,3,2,2,2,3",51,41,41,44,42
"2,3,1,3,2,1,0,3,1,3,0,1,1,1,1,1,0,1",46,35,36,41,38
"2,3,1,3,2,1,0,3,1,3,0,1,2,3,2,0,3,2",58,43,43,46,44
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,3,0,0,0",48,37,37,41,38
"2,3,1,3,2,1,0,3,1,3,0,1,3,3,3,1,3,0",50,38,38,44,39
"2,3,1,3,2,1,0,3,1,3,0,1,0,1,2,3,2,3",54,41,42,48,45
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,0,3,3,2",50,40,40,43,41
"2,3,1,3,2,1,0,3,1,3,0,1,0,3,1,3,2,1",55,41,42,49,44
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,1,0,3,3",49,38,39,44,40
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,2,3,1,0",57,41,42,46,43
"2,3,1,3,2,1,0,3,1,3,0,1,0,3,3,3,2,2",50,40,40,43,41
"2,3,1,3,2,1,0,3,1,3,0,1,1,1,0,0,1,1",46,36,37,42,39
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,0,3,2,1",53,41,42,46,43
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,2,3,2,1",55,43,44,47,45
"2,3,1,3,2,1,0,3,1,3,0,1,0,3,1,1,0,0",51,38,39,45,41
"2,3,1,3,2,1,0,3,1,3,0,1,1,2,3,1,0,3",57,41,42,47,43
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,1,0,2,2",50,39,40,45,41
"2,3,1,3,2,1,0,3,1,3,0,1,0,2,1,2,1,3",55,42,43,49,46
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,0,2,2,0",49,39,40,43,41
"2,3,1,3,2,1,0,3,1,3,0,1,0,1,1,3,3,3",48,37,38,43,40
"2,3,1,3,2,1,0,3,1,3,0,1,1,2,1,3,0,1",56,40,41,46,42
"2,3,1,3,2,1,0,3,1,3,0,1,3,0,1,3,1,3",54,39,39,46,40
"2,3,1,3,2,1,0,3,1,3,0,1,1,3,2,0,3,1",57,41,42,47,43
"2,3,1,3,2,1,0,3,1,3,0,1,3,0,2,1,3,1",58,41,42,47,43
"2,3,1,3,2,1,0,3,1,3,0,1,0,2,0,3,3,2",54,42,42,45,43
"2,3,1,3,2,1,0,3,1,3,0,1,3,0,1,0,1,1",52,38,39,45,41
"2,3,1,3,2,1,0,3,1,3,0,1,2,3,3,0,3,1",57,41,41,46,42
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,0,3,3,1",49,39,39,44,40
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,1,0,0,0",47,36,37,42,38
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,1,0,1,3",50,39,40,45,41
"2,3,1,3,2,1,0,3,1,3,0,1,0,3,3,1,2,0",55,43,43,47,44
"2,3,1,3,2,1,0,3,1,3,0,1,3,0,3,1,3,3",52,38,38,44,39
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,3,3,1,3",50,39,39,44,40
"2,3,1,3,2,1,0,3,1,3,0,1,2,2,0,1,0,3",55,44,45,48,46
"2,3,1,3,2,1,0,3,1,3,0,1,2,1,3,0,2,1",60,43,44,49,45
"2,3,1,3,2,1,0,3,1,3,0,1,2,3,3,2,0,1",57,44,44,49,45
"2,3,1,3,2,1,0,3,1,3,0,1,1,2,3,0,1,0",57,41,42,47,43
"2,3,1,3,2,1,0,3,1,3,0,1,1,1,1,1,3,1",47,35,36,41,37
"2,3,1,3,2,1,0,3,1,3,0,1,1,0,1,0,0,0",47,36,37,42,39
"2,3,1,3,2,1,0,3,1,3,0,1,0,3,0,2,2,1",54,42,43,46,44
"2,3,1,3,2,1,0,3,1,3,0,1,0,0,2,0,3,3",52,40,40,43,41
"2,3,1,3,2,1,0,3,1,3,0,1,2,3,0,1,3,3",58,41,41,46,42
"2,3,1,3,2,1,0,3,1,3,0,1,1,2,2,1,0,0",50,40,41,46,43
"2,3,1,3,2,1,0,3,1,3,0,1,3,3,2,1,0,3",57,41,41,46,42
